com_x,com_y,ideal_zmp_x,ideal_zmp_y,l_foot_t,l_foot_x,l_foot_y,l_foot_z,now_step_,pitch,points,r_foot_t,r_foot_x,r_foot_y,r_foot_z,roll,time,yaw
0.000000,-0.825818,0.000000,-5.000000,0.000000,0.000000,0.825818,24.299999,0.000000,none,1.000000,0.000000,0.000000,0.825818,24.299999,none,0.030000,20.000000
0.000000,-1.499670,0.000000,-5.000000,0.000000,0.000000,1.499670,24.299999,0.000000,none,2.000000,0.000000,0.000000,1.499670,24.299999,none,0.060000,20.000000
0.000000,-2.046088,0.000000,-5.000000,0.000000,0.000000,2.046088,24.299999,0.000000,none,3.000000,0.000000,0.000000,2.046088,24.299999,none,0.090000,20.000000
0.000000,-2.484965,0.000000,-5.000000,0.000000,0.000000,2.484965,24.299999,0.000000,none,4.000000,0.000000,0.000000,2.484965,24.299999,none,0.120000,20.000000
0.000000,-2.832280,0.000000,-5.000000,0.000000,0.000000,2.832280,24.299999,0.000000,none,5.000000,0.000000,0.000000,2.832280,24.299999,none,0.150000,20.000000
0.000000,-3.100676,0.000000,-5.000000,0.000000,0.000000,3.100676,24.299999,0.000000,none,6.000000,0.000000,0.000000,3.100676,24.299999,none,0.180000,20.000000
0.000000,-3.299924,0.000000,-5.000000,0.000000,0.000000,3.299924,24.299999,0.000000,none,7.000000,0.000000,0.000000,3.299924,24.299999,none,0.210000,20.000000
0.000000,-3.437280,0.000000,-5.000000,0.000000,0.000000,3.437280,24.299999,0.000000,none,8.000000,0.000000,0.000000,3.437280,24.299999,none,0.240000,20.000000
0.000000,-3.517743,0.000000,-5.000000,0.000000,0.000000,3.517743,24.299999,0.000000,none,9.000000,0.000000,0.000000,3.517743,24.299999,none,0.270000,20.000000
0.000000,-3.544242,0.000000,-5.000000,0.000000,0.000000,3.544242,24.299999,0.000000,none,10.000000,0.000000,0.000000,3.544242,24.299999,none,0.300000,20.000000
0.000000,-3.517743,0.000000,-5.000000,0.000000,0.000000,3.517743,24.299999,0.000000,none,11.000000,0.000000,0.000000,3.517743,24.299999,none,0.330000,20.000000
0.000000,-3.437280,0.000000,-5.000000,0.000000,0.000000,3.437280,24.299999,0.000000,none,12.000000,0.000000,0.000000,3.437280,24.299999,none,0.360000,20.000000
0.000000,-3.299924,0.000000,-5.000000,0.000000,0.000000,3.299924,24.299999,0.000000,none,13.000000,0.000000,0.000000,3.299924,24.299999,none,0.390000,20.000000
0.000000,-3.100676,0.000000,-5.000000,0.000000,0.000000,3.100676,24.299999,0.000000,none,14.000000,0.000000,0.000000,3.100676,24.299999,none,0.420000,20.000000
0.000000,-2.832280,0.000000,-5.000000,0.000000,0.000000,2.832280,24.299999,0.000000,none,15.000000,0.000000,0.000000,2.832280,24.299999,none,0.450000,20.000000
0.000000,-2.484965,0.000000,-5.000000,0.000000,0.000000,2.484965,24.299999,0.000000,none,16.000000,0.000000,0.000000,2.484965,24.299999,none,0.480000,20.000000
0.000000,-2.046088,0.000000,-5.000000,0.000000,0.000000,2.046088,24.299999,0.000000,none,17.000000,0.000000,0.000000,2.046088,24.299999,none,0.510000,20.000000
0.000000,-1.499670,0.000000,-5.000000,0.000000,0.000000,1.499670,24.299999,0.000000,none,18.000000,0.000000,0.000000,1.499670,24.299999,none,0.540000,20.000000
0.000000,-0.825818,0.000000,-5.000000,0.000000,0.000000,0.825818,24.299999,0.000000,none,19.000000,0.000000,0.000000,0.825818,24.299999,none,0.570000,20.000000
0.000000,0.000000,0.000000,-5.000000,0.000000,0.000000,-0.000000,24.299999,0.000000,none,20.000000,0.000000,0.000000,-0.000000,24.299999,none,0.600000,20.000000
0.000000,0.825818,0.000000,5.000000,0.000000,0.000000,-0.825818,24.299999,1.000000,none,21.000000,0.000000,0.000000,-0.825818,24.299999,none,0.030000,20.000000
0.000000,1.499670,0.000000,5.000000,0.000000,0.000000,-1.499670,24.299999,1.000000,none,22.000000,0.000000,0.000000,-1.499670,24.299999,none,0.060000,20.000000
0.000000,2.046088,0.000000,5.000000,0.000000,0.000000,-2.046088,24.299999,1.000000,none,23.000000,0.000000,0.000000,-2.046088,24.278147,none,0.090000,20.000000
0.000000,2.484965,0.000000,5.000000,0.000000,0.000000,-2.484965,24.299999,1.000000,none,24.000000,0.000000,0.000000,-2.484965,24.109016,none,0.120000,20.000000
0.000000,2.832280,0.000000,5.000000,0.000000,0.000000,-2.832280,24.299999,1.000000,none,25.000000,0.000000,0.000000,-2.832280,23.799999,none,0.150000,20.000000
0.000000,3.100676,0.000000,5.000000,0.000000,0.000000,-3.100676,24.299999,1.000000,none,26.000000,0.000000,0.000000,-3.100676,23.404528,none,0.180000,20.000000
0.000000,3.299924,0.000000,5.000000,0.000000,0.000000,-3.299924,24.299999,1.000000,none,27.000000,0.000000,0.000000,-3.299924,22.990982,none,0.210000,20.000000
0.000000,3.437280,0.000000,5.000000,0.000000,0.000000,-3.437280,24.299999,1.000000,none,28.000000,0.000000,0.000000,-3.437280,22.630869,none,0.240000,20.000000
0.000000,3.517743,0.000000,5.000000,0.000000,0.000000,-3.517743,24.299999,1.000000,none,29.000000,0.000000,0.000000,-3.517743,22.386454,none,0.270000,20.000000
0.000000,3.544242,0.000000,5.000000,0.000000,0.000000,-3.544242,24.299999,1.000000,none,30.000000,0.000000,0.000000,-3.544242,22.299999,none,0.300000,20.000000
0.000000,3.517743,0.000000,5.000000,0.000000,0.000000,-3.517743,24.299999,1.000000,none,31.000000,0.000000,0.000000,-3.517743,22.386454,none,0.330000,20.000000
0.000000,3.437280,0.000000,5.000000,0.000000,0.000000,-3.437280,24.299999,1.000000,none,32.000000,0.000000,0.000000,-3.437280,22.630869,none,0.360000,20.000000
0.000000,3.299924,0.000000,5.000000,0.000000,0.000000,-3.299924,24.299999,1.000000,none,33.000000,0.000000,0.000000,-3.299924,22.990982,none,0.390000,20.000000
0.000000,3.100676,0.000000,5.000000,0.000000,0.000000,-3.100676,24.299999,1.000000,none,34.000000,0.000000,0.000000,-3.100676,23.404528,none,0.420000,20.000000
0.000000,2.832280,0.000000,5.000000,0.000000,0.000000,-2.832280,24.299999,1.000000,none,35.000000,0.000000,0.000000,-2.832280,23.799999,none,0.450000,20.000000
0.000000,2.484965,0.000000,5.000000,0.000000,0.000000,-2.484965,24.299999,1.000000,none,36.000000,0.000000,0.000000,-2.484965,24.109016,none,0.480000,20.000000
0.000000,2.046088,0.000000,5.000000,0.000000,0.000000,-2.046088,24.299999,1.000000,none,37.000000,0.000000,0.000000,-2.046088,24.278147,none,0.510000,20.000000
0.000000,1.499670,0.000000,5.000000,0.000000,0.000000,-1.499670,24.299999,1.000000,none,38.000000,0.000000,0.000000,-1.499670,24.299999,none,0.540000,20.000000
0.000000,0.825818,0.000000,5.000000,0.000000,0.000000,-0.825818,24.299999,1.000000,none,39.000000,0.000000,0.000000,-0.825818,24.299999,none,0.570000,20.000000
0.000000,-0.000000,0.000000,5.000000,0.000000,0.000000,0.000000,24.299999,1.000000,none,40.000000,0.000000,0.000000,0.000000,24.299999,none,0.600000,20.000000
0.000000,-0.825818,0.000000,-5.000000,0.000000,0.000000,0.825818,24.299999,2.000000,none,41.000000,0.000000,0.000000,0.825818,24.299999,none,0.030000,20.000000
0.025074,-1.499670,0.000000,-5.000000,0.000000,-0.025074,1.499670,24.299999,2.000000,none,42.000000,0.000000,-0.025074,1.499670,24.299999,none,0.060000,20.000000
0.038749,-2.046088,0.000000,-5.000000,0.000000,-0.038043,2.046088,24.261759,2.000000,none,43.000000,0.000000,-0.038749,2.046088,24.299999,none,0.090000,20.000000
0.053834,-2.484965,0.000000,-5.000000,0.000000,-0.035125,2.484965,23.965780,2.000000,none,44.000000,0.000000,-0.053834,2.484965,24.299999,none,0.120000,20.000000
0.070878,-2.832280,0.000000,-5.000000,0.000000,0.012742,2.832280,23.424999,2.000000,none,45.000000,0.000000,-0.070878,2.832280,24.299999,none,0.150000,20.000000
0.090503,-3.100676,0.000000,-5.000000,0.000000,0.127142,3.100676,22.732925,2.000000,none,46.000000,0.000000,-0.090503,3.100676,24.299999,none,0.180000,20.000000
0.113424,-3.299924,0.000000,-5.000000,0.000000,0.317617,3.299924,22.009220,2.000000,none,47.000000,0.000000,-0.113424,3.299924,24.299999,none,0.210000,20.000000
0.140473,-3.437280,0.000000,-5.000000,0.000000,0.579862,3.437280,21.379021,2.000000,none,48.000000,0.000000,-0.140473,3.437280,24.299999,none,0.240000,20.000000
0.172636,-3.517743,0.000000,-5.000000,0.000000,0.896301,3.517743,20.951296,2.000000,none,49.000000,0.000000,-0.172636,3.517743,24.299999,none,0.270000,20.000000
0.211085,-3.544242,0.000000,-5.000000,0.000000,1.238915,3.544242,20.799999,2.000000,none,50.000000,0.000000,-0.211085,3.544242,24.299999,none,0.300000,20.000000
0.257218,-3.517743,0.000000,-5.000000,0.000000,1.573844,3.517743,20.951296,2.000000,none,51.000000,0.000000,-0.257218,3.517743,24.299999,none,0.330000,20.000000
0.312716,-3.437280,0.000000,-5.000000,0.000000,1.866949,3.437280,21.379021,2.000000,none,52.000000,0.000000,-0.312716,3.437280,24.299999,none,0.360000,20.000000
0.379598,-3.299924,0.000000,-5.000000,0.000000,2.089361,3.299924,22.009220,2.000000,none,53.000000,0.000000,-0.379598,3.299924,24.299999,none,0.390000,20.000000
0.460301,-3.100676,0.000000,-5.000000,0.000000,2.222054,3.100676,22.732925,2.000000,none,54.000000,0.000000,-0.460301,3.100676,24.299999,none,0.420000,20.000000
0.557761,-2.832280,0.000000,-5.000000,0.000000,2.258620,2.832280,23.424999,2.000000,none,55.000000,0.000000,-0.557761,2.832280,24.299999,none,0.450000,20.000000
0.675527,-2.484965,0.000000,-5.000000,0.000000,2.205765,2.484965,23.965780,2.000000,none,56.000000,0.000000,-0.675527,2.484965,24.299999,none,0.480000,20.000000
0.817886,-2.046088,0.000000,-5.000000,0.000000,2.081409,2.046088,24.261759,2.000000,none,57.000000,0.000000,-0.817886,2.046088,24.299999,none,0.510000,20.000000
0.990021,-1.499670,0.000000,-5.000000,0.000000,1.909979,1.499670,24.299999,2.000000,none,58.000000,0.000000,-0.990021,1.499670,24.299999,none,0.540000,20.000000
1.198200,-0.825818,0.000000,-5.000000,0.000000,1.701800,0.825818,24.299999,2.000000,none,59.000000,0.000000,-1.198200,0.825818,24.299999,none,0.570000,20.000000
1.450000,0.000000,0.000000,-5.000000,0.000000,1.450000,-0.000000,24.299999,2.000000,none,60.000000,0.000000,-1.450000,-0.000000,24.299999,none,0.600000,20.000000
1.714113,0.825818,2.900000,5.000000,0.000000,1.185887,-0.825818,24.299999,3.000000,none,61.000000,0.000000,-1.714113,-0.825818,24.299999,none,0.030000,20.000000
1.935053,1.499670,2.900000,5.000000,0.000000,0.964947,-1.499670,24.299999,3.000000,none,62.000000,0.000000,-1.935053,-1.499670,24.299999,none,0.060000,20.000000
2.120863,2.046088,2.900000,5.000000,0.000000,0.779137,-2.046088,24.299999,3.000000,none,63.000000,0.000000,-2.119452,-2.046088,24.261759,none,0.090000,20.000000
2.278307,2.484965,2.900000,5.000000,0.000000,0.621693,-2.484965,24.299999,3.000000,none,64.000000,0.000000,-2.240891,-2.484965,23.965780,none,0.120000,20.000000
2.413118,2.832280,2.900000,5.000000,0.000000,0.486882,-2.832280,24.299999,3.000000,none,65.000000,0.000000,-2.245878,-2.832280,23.424999,none,0.150000,20.000000
2.530203,3.100676,2.900000,5.000000,0.000000,0.369797,-3.100676,24.299999,3.000000,none,66.000000,0.000000,-2.094911,-3.100676,22.732925,none,0.180000,20.000000
2.633825,3.299924,2.900000,5.000000,0.000000,0.266175,-3.299924,24.299999,3.000000,none,67.000000,0.000000,-1.771744,-3.299924,22.009220,none,0.210000,20.000000
2.727757,3.437280,2.900000,5.000000,0.000000,0.172243,-3.437280,24.299999,3.000000,none,68.000000,0.000000,-1.287086,-3.437280,21.379021,none,0.240000,20.000000
2.815418,3.517743,2.900000,5.000000,0.000000,0.084582,-3.517743,24.299999,3.000000,none,69.000000,0.000000,-0.677543,-3.517743,20.951296,none,0.270000,20.000000
2.900000,3.544242,2.900000,5.000000,0.000000,0.000000,-3.544242,24.299999,3.000000,none,70.000000,0.000000,0.000000,-3.544242,20.799999,none,0.300000,20.000000
2.984582,3.517743,2.900000,5.000000,0.000000,-0.084582,-3.517743,24.299999,3.000000,none,71.000000,0.000000,0.677543,-3.517743,20.951296,none,0.330000,20.000000
3.072243,3.437280,2.900000,5.000000,0.000000,-0.172243,-3.437280,24.299999,3.000000,none,72.000000,0.000000,1.287086,-3.437280,21.379021,none,0.360000,20.000000
3.166175,3.299924,2.900000,5.000000,0.000000,-0.266175,-3.299924,24.299999,3.000000,none,73.000000,0.000000,1.771744,-3.299924,22.009220,none,0.390000,20.000000
3.269797,3.100676,2.900000,5.000000,0.000000,-0.369797,-3.100676,24.299999,3.000000,none,74.000000,0.000000,2.094911,-3.100676,22.732925,none,0.420000,20.000000
3.386882,2.832280,2.900000,5.000000,0.000000,-0.486882,-2.832280,24.299999,3.000000,none,75.000000,0.000000,2.245878,-2.832280,23.424999,none,0.450000,20.000000
3.521693,2.484965,2.900000,5.000000,0.000000,-0.621693,-2.484965,24.299999,3.000000,none,76.000000,0.000000,2.240891,-2.484965,23.965780,none,0.480000,20.000000
3.679137,2.046088,2.900000,5.000000,0.000000,-0.779137,-2.046088,24.299999,3.000000,none,77.000000,0.000000,2.119452,-2.046088,24.261759,none,0.510000,20.000000
3.864947,1.499670,2.900000,5.000000,0.000000,-0.964947,-1.499670,24.299999,3.000000,none,78.000000,0.000000,1.935053,-1.499670,24.299999,none,0.540000,20.000000
4.085886,0.825818,2.900000,5.000000,0.000000,-1.185887,-0.825818,24.299999,3.000000,none,79.000000,0.000000,1.714113,-0.825818,24.299999,none,0.570000,20.000000
4.350000,-0.000000,2.900000,5.000000,0.000000,-1.450000,0.000000,24.299999,3.000000,none,80.000000,0.000000,1.450000,0.000000,24.299999,none,0.600000,20.000000
4.614113,-0.825818,5.800000,-5.000000,0.000000,-1.714113,0.825818,24.299999,4.000000,none,81.000000,0.000000,1.185887,0.825818,24.299999,none,0.030000,20.000000
4.835053,-1.499670,5.800000,-5.000000,0.000000,-1.935053,1.499670,24.299999,4.000000,none,82.000000,0.000000,0.964947,1.499670,24.299999,none,0.060000,20.000000
5.020863,-2.046088,5.800000,-5.000000,0.000000,-2.119452,2.046088,24.261759,4.000000,none,83.000000,0.000000,0.779137,2.046088,24.299999,none,0.090000,20.000000
5.178307,-2.484965,5.800000,-5.000000,0.000000,-2.240891,2.484965,23.965780,4.000000,none,84.000000,0.000000,0.621693,2.484965,24.299999,none,0.120000,20.000000
5.313118,-2.832280,5.800000,-5.000000,0.000000,-2.245878,2.832280,23.424999,4.000000,none,85.000000,0.000000,0.486882,2.832280,24.299999,none,0.150000,20.000000
5.430203,-3.100676,5.800000,-5.000000,0.000000,-2.094911,3.100676,22.732925,4.000000,none,86.000000,0.000000,0.369797,3.100676,24.299999,none,0.180000,20.000000
5.533825,-3.299924,5.800000,-5.000000,0.000000,-1.771744,3.299924,22.009220,4.000000,none,87.000000,0.000000,0.266175,3.299924,24.299999,none,0.210000,20.000000
5.627757,-3.437280,5.800000,-5.000000,0.000000,-1.287086,3.437280,21.379021,4.000000,none,88.000000,0.000000,0.172243,3.437280,24.299999,none,0.240000,20.000000
5.715418,-3.517743,5.800000,-5.000000,0.000000,-0.677543,3.517743,20.951296,4.000000,none,89.000000,0.000000,0.084582,3.517743,24.299999,none,0.270000,20.000000
5.800000,-3.544242,5.800000,-5.000000,0.000000,0.000000,3.544242,20.799999,4.000000,none,90.000000,0.000000,0.000000,3.544242,24.299999,none,0.300000,20.000000
5.884582,-3.517743,5.800000,-5.000000,0.000000,0.677543,3.517743,20.951296,4.000000,none,91.000000,0.000000,-0.084582,3.517743,24.299999,none,0.330000,20.000000
5.972243,-3.437280,5.800000,-5.000000,0.000000,1.287086,3.437280,21.379021,4.000000,none,92.000000,0.000000,-0.172243,3.437280,24.299999,none,0.360000,20.000000
6.066175,-3.299924,5.800000,-5.000000,0.000000,1.771744,3.299924,22.009220,4.000000,none,93.000000,0.000000,-0.266175,3.299924,24.299999,none,0.390000,20.000000
6.169797,-3.100676,5.800000,-5.000000,0.000000,2.094911,3.100676,22.732925,4.000000,none,94.000000,0.000000,-0.369797,3.100676,24.299999,none,0.420000,20.000000
6.286882,-2.832280,5.800000,-5.000000,0.000000,2.245878,2.832280,23.424999,4.000000,none,95.000000,0.000000,-0.486882,2.832280,24.299999,none,0.450000,20.000000
6.421693,-2.484965,5.800000,-5.000000,0.000000,2.240891,2.484965,23.965780,4.000000,none,96.000000,0.000000,-0.621693,2.484965,24.299999,none,0.480000,20.000000
6.579137,-2.046088,5.800000,-5.000000,0.000000,2.119452,2.046088,24.261759,4.000000,none,97.000000,0.000000,-0.779137,2.046088,24.299999,none,0.510000,20.000000
6.764947,-1.499670,5.800000,-5.000000,0.000000,1.935053,1.499670,24.299999,4.000000,none,98.000000,0.000000,-0.964947,1.499670,24.299999,none,0.540000,20.000000
6.985887,-0.825818,5.800000,-5.000000,0.000000,1.714113,0.825818,24.299999,4.000000,none,99.000000,0.000000,-1.185887,0.825818,24.299999,none,0.570000,20.000000
7.250000,0.000000,5.800000,-5.000000,0.000000,1.450000,-0.000000,24.299999,4.000000,none,100.000000,0.000000,-1.450000,-0.000000,24.299999,none,0.600000,20.000000
